Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Sand Uranium 235 Ore
appliedenergistics2:facade:0, Cable Facade - Sand Uranium 235 Ore
appliedenergistics2:facade:0, Cable Facade - Granite Uranium 235 Ore
appliedenergistics2:facade:0, Cable Facade - Granite Uranium 235 Ore
appliedenergistics2:facade:0, Cable Facade - Marble Uranium 235 Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Uranium 235 Ore
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Nether Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - End Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Sand Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Sand Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Granite Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Granite Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Marble Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Iron Ore
appliedenergistics2:facade:0, Cable Facade - Iron Ore
appliedenergistics2:facade:0, Cable Facade - Iron Ore
appliedenergistics2:facade:0, Cable Facade - Iron Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Iron Ore
appliedenergistics2:facade:0, Cable Facade - Iron Ore
appliedenergistics2:facade:0, Cable Facade - Nether Iron Ore
appliedenergistics2:facade:0, Cable Facade - End Iron Ore
appliedenergistics2:facade:0, Cable Facade - Sand Iron Ore
appliedenergistics2:facade:0, Cable Facade - Sand Iron Ore
appliedenergistics2:facade:0, Cable Facade - Granite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Granite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Marble Iron Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Iron Ore
appliedenergistics2:facade:0, Cable Facade - Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gold Ore
appliedenergistics2:facade:0, Cable Facade - Nether Gold Ore
appliedenergistics2:facade:0, Cable Facade - End Gold Ore
appliedenergistics2:facade:0, Cable Facade - Sand Gold Ore
appliedenergistics2:facade:0, Cable Facade - Sand Gold Ore
appliedenergistics2:facade:0, Cable Facade - Granite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Granite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Marble Gold Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Gold Ore
appliedenergistics2:facade:0, Cable Facade - Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - End Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Galena Ore
appliedenergistics2:facade:0, Cable Facade - Galena Ore
appliedenergistics2:facade:0, Cable Facade - Galena Ore
appliedenergistics2:facade:0, Cable Facade - Galena Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Galena Ore
appliedenergistics2:facade:0, Cable Facade - Galena Ore
appliedenergistics2:facade:0, Cable Facade - Nether Galena Ore
appliedenergistics2:facade:0, Cable Facade - End Galena Ore
appliedenergistics2:facade:0, Cable Facade - Sand Galena Ore
appliedenergistics2:facade:0, Cable Facade - Sand Galena Ore
appliedenergistics2:facade:0, Cable Facade - Granite Galena Ore
appliedenergistics2:facade:0, Cable Facade - Granite Galena Ore
appliedenergistics2:facade:0, Cable Facade - Marble Galena Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Galena Ore
appliedenergistics2:facade:0, Cable Facade - Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Monazite Ore
appliedenergistics2:facade:0, Cable Facade - End Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Monazite Ore
appliedenergistics2:facade:0, Cable Facade - Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Graphite Ore
appliedenergistics2:facade:0, Cable Facade - End Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Graphite Ore
appliedenergistics2:facade:0, Cable Facade - Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - End Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Marble Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Niobium Ore
appliedenergistics2:facade:0, Cable Facade - End Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Marble Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Niobium Ore
appliedenergistics2:facade:0, Cable Facade - Coal Ore
appliedenergistics2:facade:0, Cable Facade - Coal Ore
appliedenergistics2:facade:0, Cable Facade - Coal Ore
appliedenergistics2:facade:0, Cable Facade - Coal Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Coal Ore
appliedenergistics2:facade:0, Cable Facade - Coal Ore
appliedenergistics2:facade:0, Cable Facade - Nether Coal Ore
appliedenergistics2:facade:0, Cable Facade - End Coal Ore
appliedenergistics2:facade:0, Cable Facade - Sand Coal Ore
appliedenergistics2:facade:0, Cable Facade - Sand Coal Ore
appliedenergistics2:facade:0, Cable Facade - Granite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Granite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Marble Coal Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Coal Ore
appliedenergistics2:facade:0, Cable Facade - Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - End Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - End Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Vanadium Magnetite Ore
appliedenergistics2:facade:0, Cable Facade - Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Nether Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - End Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Sand Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Sand Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Granite Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Granite Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Marble Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Nether Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - End Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Sand Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Sand Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Granite Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Granite Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Marble Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Lignite Coal Ore
appliedenergistics2:facade:0, Cable Facade - Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Nether Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - End Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Sand Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Sand Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Granite Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Granite Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Marble Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Rock Salt Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Tin Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Nether Tin Ore
appliedenergistics2:facade:0, Cable Facade - End Tin Ore
appliedenergistics2:facade:0, Cable Facade - Sand Tin Ore
appliedenergistics2:facade:0, Cable Facade - Sand Tin Ore
appliedenergistics2:facade:0, Cable Facade - Granite Tin Ore
appliedenergistics2:facade:0, Cable Facade - Granite Tin Ore
appliedenergistics2:facade:0, Cable Facade - Marble Tin Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Tin Ore
appliedenergistics2:facade:0, Cable Facade - Mica Ore
appliedenergistics2:facade:0, Cable Facade - Mica Ore
appliedenergistics2:facade:0, Cable Facade - Mica Ore
appliedenergistics2:facade:0, Cable Facade - Mica Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Mica Ore
appliedenergistics2:facade:0, Cable Facade - Mica Ore
appliedenergistics2:facade:0, Cable Facade - Nether Mica Ore
appliedenergistics2:facade:0, Cable Facade - End Mica Ore
appliedenergistics2:facade:0, Cable Facade - Sand Mica Ore
appliedenergistics2:facade:0, Cable Facade - Sand Mica Ore
appliedenergistics2:facade:0, Cable Facade - Granite Mica Ore
appliedenergistics2:facade:0, Cable Facade - Granite Mica Ore
appliedenergistics2:facade:0, Cable Facade - Marble Mica Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Mica Ore
appliedenergistics2:facade:0, Cable Facade - Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Alunite Ore
appliedenergistics2:facade:0, Cable Facade - End Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Alunite Ore
appliedenergistics2:facade:0, Cable Facade - Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - End Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Bentonite Ore
appliedenergistics2:facade:0, Cable Facade - Chalcopyrite Ore
appliedenergistics2:facade:0, Cable Facade - Chalcopyrite Ore
appliedenergistics2:facade:0, Cable Facade - Chalcopyrite Ore
appliedenergistics2:facade:0, Cable Facade - Chalcopyrite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Chalcopyrite Ore
appliedenergistics2:facade:0, Cable Facade - Chalcopyrite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Chalcopyrite Ore
appliedenergistics2:facade:0, Cable Facade - End Chalcopyrite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Chalcopyrite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Chalcopyrite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Chalcopyrite Ore
