Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Depleted Americium Block
appliedenergistics2:facade:0, Cable Facade - Depleted Curium Block
appliedenergistics2:facade:0, Cable Facade - Depleted Berkelium Block
appliedenergistics2:facade:0, Cable Facade - Depleted Californium Block
appliedenergistics2:facade:0, Cable Facade - Fusion Connector
appliedenergistics2:facade:0, Cable Facade - Wasteland Earth
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Silver Ore
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Aluminum Ore
appliedenergistics2:facade:0, Cable Facade - Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Platinum Ore
appliedenergistics2:facade:0, Cable Facade - Iridium Ore
appliedenergistics2:facade:0, Cable Facade - Mana Infused Ore
appliedenergistics2:facade:0, Cable Facade - Oil Sand
appliedenergistics2:facade:0, Cable Facade - Oil Shale
appliedenergistics2:facade:0, Cable Facade - Destabilized Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Energized Netherrack
appliedenergistics2:facade:0, Cable Facade - Resonant End Stone
appliedenergistics2:facade:0, Cable Facade - Oil Sand
appliedenergistics2:facade:0, Cable Facade - Block of Copper
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Silver
appliedenergistics2:facade:0, Cable Facade - Block of Lead
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Nickel
appliedenergistics2:facade:0, Cable Facade - Block of Platinum
appliedenergistics2:facade:0, Cable Facade - Block of Iridium
appliedenergistics2:facade:0, Cable Facade - Block of Mana Infused Metal
appliedenergistics2:facade:0, Cable Facade - Block of Steel
appliedenergistics2:facade:0, Cable Facade - Block of Electrum
appliedenergistics2:facade:0, Cable Facade - Block of Invar
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Constantan
appliedenergistics2:facade:0, Cable Facade - Block of Signalum
appliedenergistics2:facade:0, Cable Facade - Block of Lumium
appliedenergistics2:facade:0, Cable Facade - Block of Enderium
appliedenergistics2:facade:0, Cable Facade - Block of Charcoal
appliedenergistics2:facade:0, Cable Facade - Block of Coal Coke
appliedenergistics2:facade:0, Cable Facade - Black Rockwool
appliedenergistics2:facade:0, Cable Facade - Red Rockwool
appliedenergistics2:facade:0, Cable Facade - Green Rockwool
appliedenergistics2:facade:0, Cable Facade - Brown Rockwool
appliedenergistics2:facade:0, Cable Facade - Blue Rockwool
appliedenergistics2:facade:0, Cable Facade - Purple Rockwool
appliedenergistics2:facade:0, Cable Facade - Cyan Rockwool
appliedenergistics2:facade:0, Cable Facade - Light Gray Rockwool
appliedenergistics2:facade:0, Cable Facade - Gray Rockwool
appliedenergistics2:facade:0, Cable Facade - Pink Rockwool
appliedenergistics2:facade:0, Cable Facade - Lime Rockwool
appliedenergistics2:facade:0, Cable Facade - Yellow Rockwool
appliedenergistics2:facade:0, Cable Facade - Light Blue Rockwool
appliedenergistics2:facade:0, Cable Facade - Magenta Rockwool
appliedenergistics2:facade:0, Cable Facade - Orange Rockwool
appliedenergistics2:facade:0, Cable Facade - White Rockwool
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Block
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Pillar
appliedenergistics2:facade:0, Cable Facade - Chiseled Certus Quartz Block
appliedenergistics2:facade:0, Cable Facade - Fluix Block
appliedenergistics2:facade:0, Cable Facade - Sky Stone
appliedenergistics2:facade:0, Cable Facade - Sky Stone Block
appliedenergistics2:facade:0, Cable Facade - Sky Stone Brick
appliedenergistics2:facade:0, Cable Facade - Sky Stone Small Brick
appliedenergistics2:facade:0, Cable Facade - Porcelain Bricks
appliedenergistics2:facade:0, Cable Facade - Dark Bricks
appliedenergistics2:facade:0, Cable Facade - Marine Bricks
appliedenergistics2:facade:0, Cable Facade - Golden Bricks
appliedenergistics2:facade:0, Cable Facade - Dragon Bricks
appliedenergistics2:facade:0, Cable Facade - Lava Bricks
appliedenergistics2:facade:0, Cable Facade - Rainbow Bricks
appliedenergistics2:facade:0, Cable Facade - Unfired Porcelain
appliedenergistics2:facade:0, Cable Facade - White Porcelain
appliedenergistics2:facade:0, Cable Facade - Orange Porcelain
appliedenergistics2:facade:0, Cable Facade - Magenta Porcelain
appliedenergistics2:facade:0, Cable Facade - Light Blue Porcelain
appliedenergistics2:facade:0, Cable Facade - Yellow Porcelain
appliedenergistics2:facade:0, Cable Facade - Lime Porcelain
appliedenergistics2:facade:0, Cable Facade - Pink Porcelain
appliedenergistics2:facade:0, Cable Facade - Gray Porcelain
appliedenergistics2:facade:0, Cable Facade - Light Gray Porcelain
appliedenergistics2:facade:0, Cable Facade - Cyan Porcelain
appliedenergistics2:facade:0, Cable Facade - Purple Porcelain
appliedenergistics2:facade:0, Cable Facade - Blue Porcelain
appliedenergistics2:facade:0, Cable Facade - Brown Porcelain
appliedenergistics2:facade:0, Cable Facade - Green Porcelain
appliedenergistics2:facade:0, Cable Facade - Red Porcelain
appliedenergistics2:facade:0, Cable Facade - Black Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - Birch Bookshelf
appliedenergistics2:facade:0, Cable Facade - Birch Bookshelf
appliedenergistics2:facade:0, Cable Facade - Birch Bookshelf
appliedenergistics2:facade:0, Cable Facade - Birch Bookshelf
appliedenergistics2:facade:0, Cable Facade - Birch Bookshelf
appliedenergistics2:facade:0, Cable Facade - Birch Bookshelf
appliedenergistics2:facade:0, Cable Facade - Birch Bookshelf
appliedenergistics2:facade:0, Cable Facade - Birch Bookshelf
appliedenergistics2:facade:0, Cable Facade - Birch Bookshelf
appliedenergistics2:facade:0, Cable Facade - Birch Bookshelf
appliedenergistics2:facade:0, Cable Facade - Jungle Bookshelf
appliedenergistics2:facade:0, Cable Facade - Jungle Bookshelf
appliedenergistics2:facade:0, Cable Facade - Jungle Bookshelf
appliedenergistics2:facade:0, Cable Facade - Jungle Bookshelf
appliedenergistics2:facade:0, Cable Facade - Jungle Bookshelf
appliedenergistics2:facade:0, Cable Facade - Jungle Bookshelf
appliedenergistics2:facade:0, Cable Facade - Jungle Bookshelf
appliedenergistics2:facade:0, Cable Facade - Jungle Bookshelf
appliedenergistics2:facade:0, Cable Facade - Jungle Bookshelf
appliedenergistics2:facade:0, Cable Facade - Jungle Bookshelf
appliedenergistics2:facade:0, Cable Facade - Acacia Bookshelf
appliedenergistics2:facade:0, Cable Facade - Acacia Bookshelf
appliedenergistics2:facade:0, Cable Facade - Acacia Bookshelf
appliedenergistics2:facade:0, Cable Facade - Acacia Bookshelf
appliedenergistics2:facade:0, Cable Facade - Acacia Bookshelf
appliedenergistics2:facade:0, Cable Facade - Acacia Bookshelf
appliedenergistics2:facade:0, Cable Facade - Acacia Bookshelf
appliedenergistics2:facade:0, Cable Facade - Acacia Bookshelf
appliedenergistics2:facade:0, Cable Facade - Acacia Bookshelf
appliedenergistics2:facade:0, Cable Facade - Acacia Bookshelf
appliedenergistics2:facade:0, Cable Facade - Dark Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Dark Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Dark Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Dark Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Dark Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Dark Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Dark Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Dark Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Dark Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Dark Oak Bookshelf
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Bricks
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Brownstone
appliedenergistics2:facade:0, Cable Facade - Brownstone
appliedenergistics2:facade:0, Cable Facade - Brownstone
appliedenergistics2:facade:0, Cable Facade - Brownstone
appliedenergistics2:facade:0, Cable Facade - Brownstone
appliedenergistics2:facade:0, Cable Facade - Brownstone
appliedenergistics2:facade:0, Cable Facade - Brownstone
appliedenergistics2:facade:0, Cable Facade - Brownstone
appliedenergistics2:facade:0, Cable Facade - Brownstone
appliedenergistics2:facade:0, Cable Facade - Brownstone
appliedenergistics2:facade:0, Cable Facade - Block of Charcoal
appliedenergistics2:facade:0, Cable Facade - Block of Charcoal
appliedenergistics2:facade:0, Cable Facade - Block of Charcoal
appliedenergistics2:facade:0, Cable Facade - Block of Charcoal
